id,part_number_id,route_id,demand_date,quantity
13137,164,4,2026-01-10,2
13138,265,4,2026-01-10,2
13139,234,4,2026-01-10,2
13140,279,4,2026-01-10,4
13141,270,4,2026-01-10,2
13142,48,4,2026-01-10,2
13143,280,4,2026-01-10,2
13144,114,4,2026-01-10,2
13145,225,4,2026-01-10,3
13146,46,4,2026-01-11,4
13147,234,4,2026-01-11,1
13148,148,4,2026-01-11,2
13149,161,4,2026-01-11,2
13150,181,4,2026-01-11,1
13151,117,4,2026-01-11,5
13152,113,4,2026-01-11,1
13153,125,4,2026-01-11,4
13154,85,4,2026-01-11,4
13155,155,4,2026-01-11,1
13156,192,4,2026-01-11,2
13157,2,4,2026-01-11,2
13158,217,4,2026-01-11,3
13159,13,4,2026-01-11,2
13160,158,4,2026-01-12,6
13161,213,4,2026-01-12,2
13162,89,4,2026-01-12,1
13163,246,4,2026-01-12,7
13164,293,4,2026-01-12,6
13165,298,4,2026-01-12,8
13166,204,4,2026-01-12,7
13167,44,4,2026-01-12,3
13168,14,4,2026-01-12,1
13169,92,4,2026-01-12,7
13170,81,4,2026-01-12,4
13171,155,4,2026-01-12,3
13172,67,4,2026-01-12,3
13173,34,4,2026-01-12,3
13174,101,4,2026-01-12,3
13175,174,4,2026-01-12,2
13176,300,4,2026-01-12,1
13177,242,4,2026-01-12,3
13178,49,4,2026-01-13,1
13179,296,4,2026-01-13,3
13180,246,4,2026-01-13,6
13181,2,4,2026-01-13,6
13182,114,4,2026-01-13,7
13183,20,4,2026-01-13,1
13184,107,4,2026-01-13,6
13185,138,4,2026-01-13,2
13186,167,4,2026-01-13,3
13187,102,4,2026-01-13,4
13188,203,4,2026-01-13,4
13189,124,4,2026-01-13,5
13190,265,4,2026-01-13,4
13191,93,4,2026-01-13,4
13192,69,4,2026-01-13,6
13193,297,4,2026-01-13,7
13194,13,4,2026-01-13,2
13195,227,4,2026-01-13,5
13196,125,4,2026-01-13,2
13197,174,4,2026-01-13,4
13198,217,4,2026-01-13,4
13199,292,4,2026-01-13,6
13200,221,4,2026-01-13,2
13201,204,4,2026-01-14,2
13202,217,4,2026-01-14,5
13203,17,4,2026-01-14,2
13204,113,4,2026-01-14,5
13205,248,4,2026-01-14,4
13206,234,4,2026-01-14,3
13207,219,4,2026-01-14,4
13208,104,4,2026-01-14,2
13209,296,4,2026-01-14,2
13210,65,4,2026-01-14,2
13211,62,4,2026-01-14,3
13212,285,4,2026-01-14,5
13213,49,4,2026-01-14,3
13214,213,4,2026-01-14,8
13215,148,4,2026-01-14,6
13216,107,4,2026-01-14,7
13217,15,4,2026-01-14,6
13218,193,4,2026-01-14,2
13219,92,4,2026-01-14,6
13220,231,4,2026-01-14,4
13221,64,4,2026-01-14,3
13222,72,4,2026-01-14,4
13223,48,4,2026-01-14,4
13224,25,4,2026-01-14,1
13225,14,4,2026-01-14,2
13226,85,4,2026-01-14,4
13227,246,4,2026-01-14,5
13228,2,4,2026-01-14,4
13229,12,4,2026-01-14,6
13230,300,4,2026-01-14,4
13231,125,4,2026-01-14,4
13232,292,4,2026-01-14,3
13233,148,4,2026-01-15,6
13234,44,4,2026-01-15,2
13235,134,4,2026-01-15,2
13236,285,4,2026-01-15,3
13237,296,4,2026-01-15,1
13238,100,4,2026-01-15,3
13239,107,4,2026-01-15,2
13240,72,4,2026-01-15,2
13241,13,4,2026-01-15,3
13242,153,4,2026-01-15,3
13243,192,4,2026-01-15,2
13244,154,4,2026-01-15,3
13245,2,4,2026-01-15,3
13246,174,4,2026-01-15,2
13247,64,4,2026-01-15,2
13248,48,4,2026-01-15,5
13249,279,4,2026-01-15,2
13250,102,4,2026-01-15,3
13251,49,4,2026-01-15,1
13252,185,4,2026-01-15,2
13253,94,4,2026-01-15,3
13254,234,4,2026-01-15,6
13255,158,4,2026-01-15,7
13256,180,4,2026-01-15,4
13257,124,4,2026-01-15,3
13258,7,4,2026-01-15,8
13259,225,4,2026-01-15,1
13260,143,4,2026-01-15,7
13261,69,4,2026-01-15,4
13262,155,4,2026-01-15,3
13263,156,4,2026-01-15,5
13264,15,4,2026-01-15,1
13265,89,4,2026-01-15,8
13266,138,4,2026-01-15,3
13267,46,4,2026-01-15,4
13268,219,4,2026-01-15,6
13269,85,4,2026-01-15,5
13270,217,4,2026-01-15,4
13271,117,4,2026-01-16,2
13272,44,4,2026-01-16,6
13273,65,4,2026-01-16,4
13274,15,4,2026-01-16,1
13275,219,4,2026-01-16,6
13276,204,4,2026-01-16,3
13277,70,4,2026-01-16,2
13278,173,4,2026-01-16,3
13279,93,4,2026-01-16,2
13280,180,4,2026-01-16,3
13281,25,4,2026-01-16,8
13282,245,4,2026-01-16,3
13283,246,4,2026-01-16,3
13284,94,4,2026-01-16,4
13285,212,4,2026-01-16,4
13286,113,4,2026-01-16,4
13287,167,4,2026-01-16,6
13288,7,4,2026-01-16,4
13289,297,4,2026-01-16,3
13290,185,4,2026-01-16,2
13291,300,4,2026-01-16,4
13292,13,4,2026-01-16,5
13293,89,4,2026-01-16,4
13294,64,4,2026-01-16,4
13295,2,4,2026-01-16,4
13296,201,4,2026-01-16,5
13297,134,4,2026-01-16,4
13298,47,4,2026-01-16,2
13299,153,4,2026-01-16,2
13300,69,4,2026-01-16,7
13301,143,4,2026-01-16,2
13302,246,4,2026-01-17,2
13303,89,4,2026-01-17,1
13304,148,4,2026-01-17,1
13305,285,4,2026-01-17,2
13306,15,4,2026-01-17,1
13307,248,4,2026-01-17,2
13308,114,4,2026-01-17,1
13309,2,4,2026-01-17,1
13310,279,4,2026-01-17,3
13311,85,4,2026-01-17,3
13312,295,4,2026-01-17,3
13313,25,4,2026-01-17,1
13314,293,4,2026-01-17,2
13315,12,4,2026-01-17,2
13316,135,4,2026-01-17,3
13317,134,4,2026-01-17,2
13318,214,4,2026-01-17,1
13319,89,4,2026-01-18,1
13320,46,4,2026-01-18,1
13321,280,4,2026-01-18,1
13322,180,4,2026-01-18,1
13323,143,4,2026-01-18,1
13324,246,4,2026-01-18,1
13325,48,4,2026-01-18,1
13326,225,4,2026-01-18,2
13327,214,4,2026-01-18,1
13328,298,4,2026-01-18,2
13329,104,4,2026-01-18,1
13330,245,4,2026-01-18,3
13331,2,4,2026-01-18,1
13332,134,4,2026-01-18,1
13333,164,4,2026-01-18,2
13334,64,4,2026-01-18,2
13335,294,4,2026-01-18,1
13336,158,4,2026-01-18,3
13337,242,4,2026-01-18,1
13338,201,4,2026-01-18,1
13339,270,4,2026-01-18,1
13340,25,4,2026-01-18,1
13341,84,4,2026-01-18,2
13342,85,4,2026-01-18,3
13343,70,4,2026-01-18,2
13344,240,4,2026-01-18,3
13345,164,4,2026-01-19,2
13346,293,4,2026-01-19,6
13347,180,4,2026-01-19,5
13348,94,4,2026-01-19,3
13349,62,4,2026-01-19,7
13350,2,4,2026-01-19,4
13351,47,4,2026-01-19,6
13352,117,4,2026-01-19,3
13353,225,4,2026-01-19,4
13354,245,4,2026-01-19,2
13355,181,4,2026-01-19,10
13356,84,4,2026-01-19,2
13357,201,4,2026-01-19,6
13358,81,4,2026-01-19,4
13359,67,4,2026-01-19,2
13360,34,4,2026-01-19,5
13361,292,4,2026-01-19,2
13362,12,4,2026-01-19,4
13363,138,4,2026-01-19,5
13364,7,4,2026-01-19,2
13365,15,4,2026-01-19,2
13366,25,4,2026-01-19,3
13367,245,4,2026-01-20,2
13368,20,4,2026-01-20,4
13369,134,4,2026-01-20,4
13370,180,4,2026-01-20,3
13371,7,4,2026-01-20,2
13372,234,4,2026-01-20,6
13373,242,4,2026-01-20,5
13374,217,4,2026-01-20,2
13375,270,4,2026-01-20,2
13376,124,4,2026-01-20,3
13377,64,4,2026-01-20,9
13378,94,4,2026-01-20,3
13379,46,4,2026-01-20,7
13380,44,4,2026-01-20,4
13381,62,4,2026-01-20,2
13382,292,4,2026-01-20,1
13383,161,4,2026-01-20,5
13384,154,4,2026-01-20,5
13385,155,4,2026-01-20,5
13386,83,4,2026-01-20,5
13387,107,4,2026-01-20,2
13388,93,4,2026-01-20,6
13389,89,4,2026-01-20,5
13390,129,4,2026-01-20,1
13391,156,4,2026-01-20,5
13392,84,4,2026-01-20,5
13393,69,4,2026-01-20,4
13394,12,4,2026-01-20,6
13395,293,4,2026-01-20,7
13396,14,4,2026-01-20,5
13397,158,4,2026-01-21,4
13398,225,4,2026-01-21,8
13399,203,4,2026-01-21,1
13400,279,4,2026-01-21,5
13401,124,4,2026-01-21,5
13402,161,4,2026-01-21,3
13403,44,4,2026-01-21,2
13404,71,4,2026-01-21,5
13405,25,4,2026-01-21,3
13406,270,4,2026-01-21,4
13407,294,4,2026-01-21,4
13408,242,4,2026-01-21,7
13409,69,4,2026-01-21,2
13410,185,4,2026-01-21,7
13411,219,4,2026-01-21,6
13412,72,4,2026-01-21,1
13413,192,4,2026-01-21,1
13414,154,4,2026-01-21,2
13415,134,4,2026-01-21,6
13416,20,4,2026-01-21,6
13417,2,4,2026-01-22,5
13418,48,4,2026-01-22,6
13419,212,4,2026-01-22,7
13420,117,4,2026-01-22,4
13421,153,4,2026-01-22,1
13422,93,4,2026-01-22,2
13423,56,4,2026-01-22,5
13424,296,4,2026-01-22,4
13425,135,4,2026-01-22,5
13426,231,4,2026-01-22,3
13427,25,4,2026-01-22,6
13428,181,4,2026-01-22,4
13429,85,4,2026-01-22,2
13430,107,4,2026-01-22,3
13431,167,4,2026-01-22,2
13432,180,4,2026-01-22,2
13433,293,4,2026-01-22,8
13434,113,4,2026-01-22,1
13435,114,4,2026-01-22,5
13436,7,4,2026-01-22,4
13437,203,4,2026-01-22,7
13438,124,4,2026-01-22,1
13439,135,4,2026-01-23,1
13440,227,4,2026-01-23,6
13441,212,4,2026-01-23,1
13442,13,4,2026-01-23,4
13443,34,4,2026-01-23,1
13444,124,4,2026-01-23,5
13445,15,4,2026-01-23,6
13446,2,4,2026-01-23,4
13447,158,4,2026-01-23,6
13448,104,4,2026-01-23,3
13449,201,4,2026-01-23,5
13450,113,4,2026-01-23,1
13451,167,4,2026-01-23,7
13452,117,4,2026-01-23,2
13453,102,4,2026-01-23,2
13454,43,4,2026-01-23,4
13455,100,4,2026-01-23,4
13456,93,4,2026-01-23,1
13457,92,4,2026-01-23,4
13458,67,4,2026-01-23,9
13459,203,4,2026-01-23,5
13460,225,4,2026-01-23,6
13461,138,4,2026-01-23,6
13462,101,4,2026-01-23,3
13463,204,4,2026-01-23,1
13464,20,4,2026-01-23,7
13465,174,4,2026-01-23,3
13466,47,4,2026-01-23,7
13467,245,4,2026-01-23,5
13468,280,4,2026-01-23,2
13469,179,4,2026-01-23,3
13470,112,4,2026-01-23,7
13471,130,4,2026-01-23,1
13472,85,4,2026-01-23,4
13473,83,4,2026-01-23,5
13474,62,4,2026-01-23,3
13475,298,4,2026-01-24,3
13476,217,4,2026-01-24,1
13477,219,4,2026-01-24,4
13478,70,4,2026-01-24,4
13479,124,4,2026-01-24,1
13480,17,4,2026-01-24,3
13481,248,4,2026-01-24,1
13482,67,4,2026-01-24,2
13483,279,4,2026-01-24,4
13484,204,4,2026-01-24,1
13485,155,4,2026-01-24,5
13486,49,4,2026-01-24,4
13487,56,4,2026-01-24,3
13488,44,4,2026-01-24,1
13489,292,4,2026-01-24,2
13490,113,4,2026-01-24,4
13491,179,4,2026-01-24,3
13492,201,4,2026-01-24,1
13493,102,4,2026-01-24,1
13494,193,4,2026-01-24,2
13495,7,4,2026-01-24,2
13496,107,4,2026-01-25,1
13497,47,4,2026-01-25,3
13498,130,4,2026-01-25,1
13499,246,4,2026-01-25,2
13500,270,4,2026-01-25,3
13501,174,4,2026-01-25,1
13502,72,4,2026-01-25,3
13503,101,4,2026-01-25,3
13504,81,4,2026-01-25,4
13505,164,4,2026-01-25,1
13506,49,4,2026-01-25,6
13507,20,4,2026-01-25,1
13508,297,4,2026-01-25,2
13509,292,4,2026-01-25,1
13510,279,4,2026-01-25,4
13511,93,4,2026-01-25,1
13512,134,4,2026-01-25,3
13513,19,4,2026-01-25,4
13514,56,4,2026-01-25,1
13515,48,4,2026-01-25,2
13516,185,4,2026-01-25,1
13517,2,4,2026-01-25,2
13518,173,4,2026-01-25,1
13519,15,4,2026-01-25,2
13520,298,4,2026-01-26,9
13521,43,4,2026-01-26,3
13522,25,4,2026-01-26,5
13523,217,4,2026-01-26,5
13524,34,4,2026-01-26,4
13525,204,4,2026-01-26,4
13526,67,4,2026-01-26,3
13527,156,4,2026-01-26,8
13528,201,4,2026-01-26,2
13529,180,4,2026-01-26,5
13530,240,4,2026-01-26,2
13531,64,4,2026-01-26,5
13532,20,4,2026-01-26,2
13533,2,4,2026-01-26,4
13534,48,4,2026-01-26,3
13535,70,4,2026-01-26,6
13536,174,4,2026-01-26,3
13537,296,4,2026-01-26,4
13538,13,4,2026-01-26,6
13539,14,4,2026-01-26,4
13540,70,4,2026-01-27,2
13541,285,4,2026-01-27,1
13542,279,4,2026-01-27,4
13543,84,4,2026-01-27,4
13544,129,4,2026-01-27,5
13545,174,4,2026-01-27,3
13546,300,4,2026-01-27,3
13547,154,4,2026-01-27,4
13548,143,4,2026-01-27,5
13549,34,4,2026-01-27,6
13550,46,4,2026-01-27,3
13551,161,4,2026-01-27,3
13552,85,4,2026-01-27,6
13553,292,4,2026-01-27,4
13554,293,4,2026-01-27,3
13555,25,4,2026-01-27,6
13556,13,4,2026-01-27,6
13557,217,4,2026-01-27,3
13558,72,4,2026-01-27,3
13559,246,4,2026-01-27,1
13560,242,4,2026-01-27,6
13561,112,4,2026-01-27,3
13562,65,4,2026-01-27,5
13563,17,4,2026-01-27,6
13564,92,4,2026-01-27,1
13565,130,4,2026-01-27,2
13566,234,4,2026-01-27,3
13567,164,4,2026-01-27,5
13568,114,4,2026-01-28,2
13569,300,4,2026-01-28,3
13570,154,4,2026-01-28,5
13571,227,4,2026-01-28,1
13572,138,4,2026-01-28,3
13573,19,4,2026-01-28,3
13574,93,4,2026-01-28,5
13575,294,4,2026-01-28,2
13576,65,4,2026-01-28,2
13577,155,4,2026-01-28,5
13578,285,4,2026-01-28,4
13579,101,4,2026-01-28,3
13580,85,4,2026-01-28,3
13581,94,4,2026-01-28,4
13582,135,4,2026-01-28,6
13583,49,4,2026-01-28,3
13584,92,4,2026-01-28,4
13585,69,4,2026-01-28,3
13586,34,4,2026-01-28,4
13587,204,4,2026-01-28,5
13588,280,4,2026-01-28,5
13589,48,4,2026-01-28,3
13590,71,4,2026-01-29,4
13591,234,4,2026-01-29,6
13592,135,4,2026-01-29,3
13593,153,4,2026-01-29,7
13594,181,4,2026-01-29,2
13595,92,4,2026-01-29,1
13596,46,4,2026-01-29,1
13597,280,4,2026-01-29,5
13598,72,4,2026-01-29,4
13599,48,4,2026-01-29,4
13600,296,4,2026-01-29,5
13601,270,4,2026-01-29,2
13602,84,4,2026-01-29,1
13603,179,4,2026-01-29,3
13604,94,4,2026-01-29,4
13605,221,4,2026-01-29,4
13606,204,4,2026-01-29,1
13607,7,4,2026-01-29,6
13608,89,4,2026-01-30,1
13609,67,4,2026-01-30,5
13610,270,4,2026-01-30,3
13611,43,4,2026-01-30,7
13612,47,4,2026-01-30,4
13613,153,4,2026-01-30,5
13614,84,4,2026-01-30,2
13615,245,4,2026-01-30,6
13616,192,4,2026-01-30,3
13617,154,4,2026-01-30,1
13618,213,4,2026-01-30,2
13619,204,4,2026-01-30,7
13620,25,4,2026-01-30,2
13621,17,4,2026-01-30,3
13622,225,4,2026-01-30,6
13623,104,4,2026-01-30,1
13624,101,4,2026-01-30,6
13625,227,4,2026-01-30,6
13626,294,4,2026-01-30,4
13627,7,4,2026-01-30,5
13628,2,4,2026-01-30,4
13629,70,4,2026-01-30,3
13630,129,4,2026-01-30,4
13631,280,4,2026-01-30,4
13632,242,4,2026-01-30,4
13633,193,4,2026-01-30,6
13634,246,4,2026-01-30,2
13635,173,4,2026-01-30,4
13636,293,4,2026-01-30,3
13637,112,4,2026-01-30,3
13638,279,4,2026-01-31,1
13639,102,4,2026-01-31,2
13640,295,4,2026-01-31,2
13641,85,4,2026-01-31,1
13642,213,4,2026-01-31,1
13643,225,4,2026-01-31,1
13644,69,4,2026-01-31,5
13645,143,4,2026-01-31,4
13646,64,4,2026-01-31,1
13647,155,4,2026-01-31,1
13648,296,4,2026-01-31,1
13649,130,4,2026-01-31,4
13650,104,4,2026-01-31,3
13651,227,4,2026-01-31,3
13652,47,4,2026-01-31,2
13653,101,4,2026-01-31,1
13654,25,4,2026-01-31,2
13655,34,4,2026-01-31,2
13656,292,4,2026-01-31,3
13657,72,4,2026-01-31,1
13658,14,4,2026-01-31,2
13659,294,4,2026-01-31,1
13660,12,4,2026-02-01,1
13661,14,4,2026-02-01,3
13662,71,4,2026-02-01,2
13663,185,4,2026-02-01,2
13664,2,4,2026-02-01,2
13665,72,4,2026-02-01,1
13666,201,4,2026-02-01,2
13667,65,4,2026-02-01,4
13668,248,4,2026-02-01,2
13669,155,4,2026-02-01,2
13670,227,4,2026-02-01,2
13671,248,4,2026-02-02,3
13672,124,4,2026-02-02,13
13673,246,4,2026-02-02,13
13674,279,4,2026-02-02,11
13675,240,4,2026-02-02,9
13676,2,4,2026-02-02,6
13677,84,4,2026-02-02,8
13678,14,4,2026-02-02,8
13679,71,4,2026-02-02,7
13680,94,4,2026-02-02,5
13681,219,4,2026-02-02,9
13682,164,4,2026-02-02,11
13683,130,4,2026-02-02,7
13684,89,4,2026-02-02,3
13685,43,4,2026-02-02,11
13686,193,4,2026-02-02,5
13687,204,4,2026-02-02,4
13688,295,4,2026-02-02,11
13689,217,4,2026-02-02,7
13690,49,4,2026-02-02,5
13691,167,4,2026-02-02,2
13692,221,4,2026-02-02,5
13693,201,4,2026-02-02,4
13694,117,4,2026-02-02,5
13695,69,4,2026-02-02,8
13696,185,4,2026-02-02,14
13697,15,4,2026-02-02,7
13698,70,4,2026-02-02,16
13699,153,4,2026-02-02,11
13700,245,4,2026-02-03,2
13701,20,4,2026-02-03,3
13702,213,4,2026-02-03,4
13703,14,4,2026-02-03,4
13704,181,4,2026-02-03,4
13705,114,4,2026-02-03,4
13706,56,4,2026-02-03,8
13707,164,4,2026-02-03,3
13708,100,4,2026-02-03,6
13709,179,4,2026-02-03,3
13710,89,4,2026-02-03,1
13711,44,4,2026-02-03,3
13712,242,4,2026-02-03,3
13713,143,4,2026-02-03,1
13714,203,4,2026-02-03,1
13715,124,4,2026-02-03,2
13716,248,4,2026-02-03,7
13717,107,4,2026-02-03,5
13718,193,4,2026-02-03,5
13719,214,4,2026-02-03,3
13720,227,4,2026-02-03,4
13721,204,4,2026-02-03,2
13722,212,4,2026-02-03,6
13723,154,4,2026-02-03,5
13724,295,4,2026-02-03,2
13725,300,4,2026-02-03,5
13726,112,4,2026-02-03,7
13727,293,4,2026-02-03,5
13728,279,4,2026-02-04,6
13729,64,4,2026-02-04,3
13730,46,4,2026-02-04,5
13731,227,4,2026-02-04,5
13732,285,4,2026-02-04,4
13733,217,4,2026-02-04,4
13734,44,4,2026-02-04,7
13735,43,4,2026-02-04,3
13736,248,4,2026-02-04,8
13737,148,4,2026-02-04,6
13738,15,4,2026-02-04,5
13739,49,4,2026-02-04,4
13740,179,4,2026-02-04,3
13741,17,4,2026-02-04,8
13742,242,4,2026-02-04,6
13743,181,4,2026-02-04,1
13744,104,4,2026-02-05,6
13745,100,4,2026-02-05,6
13746,89,4,2026-02-05,2
13747,124,4,2026-02-05,3
13748,179,4,2026-02-05,1
13749,280,4,2026-02-05,4
13750,298,4,2026-02-05,6
13751,227,4,2026-02-05,4
13752,214,4,2026-02-05,3
13753,295,4,2026-02-05,6
13754,34,4,2026-02-05,3
13755,240,4,2026-02-05,4
13756,294,4,2026-02-05,1
13757,296,4,2026-02-05,3
13758,143,4,2026-02-05,5
13759,15,4,2026-02-05,4
13760,221,4,2026-02-05,5
13761,193,4,2026-02-05,5
13762,225,4,2026-02-05,6
13763,117,4,2026-02-05,4
13764,65,4,2026-02-05,4
13765,48,4,2026-02-05,4
13766,231,4,2026-02-05,5
13767,204,4,2026-02-05,5
13768,217,4,2026-02-05,6
13769,293,4,2026-02-05,4
13770,67,4,2026-02-05,4
13771,112,4,2026-02-05,3
13772,49,4,2026-02-05,4
13773,138,4,2026-02-05,1
13774,71,4,2026-02-05,2
13775,246,4,2026-02-06,3
13776,242,4,2026-02-06,4
13777,12,4,2026-02-06,3
13778,280,4,2026-02-06,2
13779,148,4,2026-02-06,3
13780,155,4,2026-02-06,3
13781,56,4,2026-02-06,6
13782,83,4,2026-02-06,6
13783,213,4,2026-02-06,4
13784,173,4,2026-02-06,3
13785,204,4,2026-02-06,1
13786,85,4,2026-02-06,5
13787,164,4,2026-02-06,4
13788,71,4,2026-02-06,3
13789,14,4,2026-02-06,1
13790,143,4,2026-02-06,2
13791,101,4,2026-02-06,2
13792,129,4,2026-02-06,6
13793,84,4,2026-02-06,9
13794,234,4,2026-02-06,4
13795,265,4,2026-02-07,3
13796,130,4,2026-02-07,2
13797,40,4,2026-02-07,1
13798,285,4,2026-02-07,2
13799,89,4,2026-02-07,1
13800,43,4,2026-02-07,1
13801,295,4,2026-02-07,3
13802,114,4,2026-02-07,3
13803,212,4,2026-02-07,1
13804,48,4,2026-02-07,1
13805,17,4,2026-02-07,3
13806,296,4,2026-02-07,2
13807,138,4,2026-02-07,2
13808,217,4,2026-02-08,1
13809,265,4,2026-02-08,7
13810,125,4,2026-02-08,7
13811,93,4,2026-02-08,3
13812,246,4,2026-02-08,5
13813,227,4,2026-02-08,3
13814,173,4,2026-02-08,1
13815,203,4,2026-02-08,6
13816,270,4,2026-02-08,5
13817,102,4,2026-02-08,3
13818,81,4,2026-02-08,1
13819,164,4,2026-02-08,5
13820,225,4,2026-02-08,3
13821,185,4,2026-02-08,2
13822,19,4,2026-02-08,3
13823,15,4,2026-02-08,3
13824,156,4,2026-02-08,5
13825,70,4,2026-02-08,4
13826,15,4,2026-02-09,5
13827,246,4,2026-02-09,4
13828,156,4,2026-02-09,4
13829,185,4,2026-02-09,7
13830,101,4,2026-02-09,9
13831,174,4,2026-02-09,3
13832,280,4,2026-02-09,8
13833,297,4,2026-02-09,5
13834,129,4,2026-02-09,2
13835,83,4,2026-02-09,1
13836,143,4,2026-02-09,5
13837,295,4,2026-02-09,1
13838,138,4,2026-02-09,4
13839,117,4,2026-02-09,2
13840,153,4,2026-02-09,2
13841,114,4,2026-02-09,1
13842,69,4,2026-02-10,2
13843,15,4,2026-02-10,3
13844,117,4,2026-02-10,4
13845,213,4,2026-02-10,7
13846,285,4,2026-02-10,2
13847,217,4,2026-02-10,2
13848,279,4,2026-02-10,3
13849,148,4,2026-02-10,3
13850,13,4,2026-02-10,3
13851,7,4,2026-02-10,1
13852,265,4,2026-02-10,2
13853,114,4,2026-02-10,2
13854,65,4,2026-02-10,7
13855,100,4,2026-02-10,6
13856,219,4,2026-02-10,4
13857,14,4,2026-02-10,1
13858,161,4,2026-02-10,2
13859,81,4,2026-02-10,2
13860,85,4,2026-02-10,5
13861,72,4,2026-02-10,4
13862,135,4,2026-02-10,4
13863,248,4,2026-02-10,5
13864,201,4,2026-02-10,3
13865,34,4,2026-02-10,4
13866,167,4,2026-02-10,4
13867,62,4,2026-02-10,4
13868,46,4,2026-02-10,6
13869,221,4,2026-02-10,5
13870,129,4,2026-02-10,3
13871,185,4,2026-02-10,2
13872,40,4,2026-02-10,5
13873,104,4,2026-02-10,5
13874,125,4,2026-02-10,3
13875,84,4,2026-02-10,3
13876,174,4,2026-02-10,4
13877,114,4,2026-02-11,4
13878,143,4,2026-02-11,5
13879,125,4,2026-02-11,2
13880,85,4,2026-02-11,3
13881,101,4,2026-02-11,3
13882,156,4,2026-02-11,4
13883,138,4,2026-02-11,3
13884,185,4,2026-02-11,2
13885,20,4,2026-02-11,1
13886,148,4,2026-02-11,6
13887,221,4,2026-02-11,6
13888,69,4,2026-02-11,5
13889,225,4,2026-02-11,5
13890,219,4,2026-02-11,3
13891,93,4,2026-02-11,3
13892,2,4,2026-02-11,3
13893,100,4,2026-02-11,1
13894,89,4,2026-02-11,4
13895,71,4,2026-02-11,4
13896,46,4,2026-02-11,5
13897,81,4,2026-02-11,3
13898,112,4,2026-02-11,5
13899,56,4,2026-02-11,4
13900,234,4,2026-02-11,7
13901,135,4,2026-02-11,2
13902,167,4,2026-02-11,5
13903,117,4,2026-02-11,6
13904,13,4,2026-02-11,6
13905,14,4,2026-02-11,4
13906,181,4,2026-02-11,2
13907,62,4,2026-02-12,4
13908,248,4,2026-02-12,5
13909,104,4,2026-02-12,3
13910,71,4,2026-02-12,6
13911,155,4,2026-02-12,5
13912,240,4,2026-02-12,2
13913,174,4,2026-02-12,5
13914,295,4,2026-02-12,3
13915,185,4,2026-02-12,2
13916,47,4,2026-02-12,7
13917,221,4,2026-02-12,4
13918,242,4,2026-02-12,2
13919,296,4,2026-02-12,2
13920,130,4,2026-02-12,2
13921,69,4,2026-02-12,3
13922,158,4,2026-02-12,4
13923,203,4,2026-02-12,5
13924,180,4,2026-02-12,4
13925,34,4,2026-02-12,2
13926,46,4,2026-02-13,1
13927,14,4,2026-02-13,2
13928,25,4,2026-02-13,3
13929,204,4,2026-02-13,3
13930,179,4,2026-02-13,5
13931,34,4,2026-02-13,2
13932,67,4,2026-02-13,3
13933,7,4,2026-02-13,4
13934,280,4,2026-02-13,4
13935,212,4,2026-02-13,3
13936,56,4,2026-02-13,3
13937,148,4,2026-02-13,2
13938,107,4,2026-02-13,9
13939,213,4,2026-02-13,6
13940,219,4,2026-02-13,4
13941,84,4,2026-02-13,1
13942,64,4,2026-02-13,3
13943,62,4,2026-02-13,3
13944,270,4,2026-02-13,8
13945,19,4,2026-02-13,4
13946,104,4,2026-02-13,5
13947,227,4,2026-02-13,7
13948,185,4,2026-02-13,3
13949,129,4,2026-02-13,2
13950,48,4,2026-02-13,6
13951,155,4,2026-02-13,1
13952,12,4,2026-02-13,4
13953,102,4,2026-02-13,4
13954,20,4,2026-02-13,4
13955,138,4,2026-02-13,3
13956,214,4,2026-02-13,2
13957,246,4,2026-02-13,4
13958,221,4,2026-02-13,1
13959,101,4,2026-02-13,4
13960,158,4,2026-02-13,7
13961,85,4,2026-02-13,2
13962,70,4,2026-02-13,5
13963,72,4,2026-02-13,3
13964,64,4,2026-02-14,2
13965,20,4,2026-02-14,1
13966,70,4,2026-02-14,1
13967,125,4,2026-02-14,3
13968,296,4,2026-02-14,1
13969,240,4,2026-02-14,2
13970,217,4,2026-02-14,3
13971,279,4,2026-02-14,1
13972,204,4,2026-02-14,1
13973,56,4,2026-02-14,4
13974,34,4,2026-02-14,1
13975,214,4,2026-02-14,3
13976,107,4,2026-02-14,1
13977,285,4,2026-02-14,3
13978,69,4,2026-02-14,2
13979,101,4,2026-02-14,2
13980,270,4,2026-02-14,1
13981,185,4,2026-02-14,1
13982,93,4,2026-02-14,1
13983,25,4,2026-02-14,2
13984,246,4,2026-02-15,2
13985,67,4,2026-02-15,3
13986,164,4,2026-02-15,2
13987,180,4,2026-02-15,1
13988,12,4,2026-02-15,1
13989,13,4,2026-02-15,1
13990,130,4,2026-02-15,1
13991,14,4,2026-02-15,3
13992,173,4,2026-02-15,3
13993,19,4,2026-02-15,1
13994,138,4,2026-02-15,1
13995,34,4,2026-02-15,3
13996,143,4,2026-02-15,2
13997,285,4,2026-02-15,2
13998,153,4,2026-02-16,5
13999,285,4,2026-02-16,4
14000,164,4,2026-02-16,3
14001,7,4,2026-02-16,1
14002,71,4,2026-02-16,1
14003,292,4,2026-02-16,4
14004,46,4,2026-02-16,5
14005,231,4,2026-02-16,3
14006,265,4,2026-02-16,7
14007,234,4,2026-02-16,3
14008,43,4,2026-02-16,1
14009,180,4,2026-02-16,3
